IID	PRS
HG01889	-0.7504847999999996
HG01890	-0.5012497999999994
HG01892	-3.225484600000001
HG01893	-2.9738930000000003
HG01894	-0.2285267000000004
HG01896	-0.26175950000000153
HG01912	-0.6150407999999997
HG01914	-0.5863817000000001
HG01915	-1.4662434
HG01917	-3.391218
HG01918	-4.2088732
HG01920	-4.180332400000001
HG01921	-3.4710983000000004
HG01923	-4.765693100000002
HG01924	-3.2756469999999998
HG01926	-4.347202599999999
HG01927	-4.168288800000001
HG01932	-1.8882641000000011
HG01933	-3.0618667000000004
HG01935	-3.7421520999999998
HG01936	-3.0182638999999996
HG01938	-3.9893995999999996
HG01939	-4.4072666
HG01941	-2.6509359999999993
HG01942	-3.0853232999999998
HG01944	-3.143996699999999
HG01945	-4.0522625
HG01947	-3.0667918
HG01948	-3.416816599999999
HG01950	-4.225495700000001
HG01951	-3.8264488
HG01953	-2.528713
HG01954	-3.91067581
HG01956	-1.1252428199999995
HG01958	-2.7088588
HG01961	-4.0143851
HG01965	-3.7353286000000003
HG01967	-2.9977708500000007
HG01968	-3.6160379000000002
HG01970	-2.9075998999999997
HG01971	-3.895097899999999
HG01973	-3.9669016
HG01974	-3.1674999500000003
HG01976	-3.8619047
HG01977	-3.1768452
HG01979	-4.150093909999999
HG01980	-4.1836002
HG01982	-3.8949735000000008
HG01985	-0.7993195
HG01986	0.8201073999999999
HG01988	-3.273236850000001
HG01989	-1.0861583799999999
HG01990	-1.74077925
HG01991	-4.314163400000001
HG01992	-3.191001110000001
HG01997	-3.768505199999999
HG02002	-2.8279505000000005
HG02003	-2.9420714
HG02006	-2.5256393999999998
HG02008	-5.558169800000001
HG02009	-0.8000329500000004
HG02010	-0.49436060000000065
HG02012	-1.0264738000000004
HG02013	-1.3071509000000006
HG02014	0.3834726000000003
HG02016	-2.2394822
HG02017	-2.8448439500000005
HG02019	-4.3209006699999986
HG02020	-2.506871
HG02023	-2.7828206000000004
HG02025	-3.4572139
HG02026	-4.0638266000000005
HG02028	-2.751667800000001
HG02029	-1.5011654000000005
HG02031	-3.6347866900000003
HG02032	-3.7800861000000006
HG02035	-3.0510545000000002
HG02040	-2.368474799999999
HG02047	-2.3679927
HG02048	-1.8362831999999991
HG02049	-3.8809617
HG02050	-3.5673630000000003
HG02051	-0.8548409999999996
HG02052	-1.0973042
HG02053	-1.0050985
HG02054	-0.22393889999999916
HG02057	-3.2418673999999994
HG02058	-3.5315917
HG02060	-2.499876579999999
HG02061	-3.2745796000000005
HG02064	-3.8316010000000014
HG02067	-3.3885617999999997
HG02069	-1.8490482000000004
HG02070	-2.5805841999999997
HG02072	-3.0726374999999995
HG02073	-3.6839311999999995
HG02075	-2.5767947999999996
HG02076	-2.72462465
HG02078	-2.5153474
HG02079	-4.317007899999999
HG02081	-3.348558499999999
HG02082	-1.7603885999999995
HG02084	-3.171756300000001
HG02085	-2.8457202999999995
HG02086	-3.466805800000001
HG02087	-3.0952977
HG02088	-2.9410699000000005
HG02089	-4.1007356
HG02090	-4.8219553
HG02095	-0.5719476000000003
HG02102	-3.7656049
HG02104	-4.620323883000001
HG02105	-3.565813
HG02107	-2.1073044000000007
HG02108	-1.4491420000000002
HG02111	-1.1387206999999993
HG02113	-2.9218627999999995
HG02116	-2.789341899999999
HG02121	-2.8397243
HG02122	-4.0306431
HG02127	-3.0063570000000004
HG02128	-1.6332962999999996
HG02130	-2.574186100000001
HG02131	-2.9236386
HG02133	-3.6795913
HG02134	-2.5665399
HG02136	-4.957469229999998
HG02137	-1.5171180999999996
HG02138	-3.6184564999999997
HG02139	-3.8067281
HG02140	-2.953956399999999
HG02141	-3.2920788000000005
HG02142	-3.5321781999999997
HG02143	0.7062045999999986
HG02144	-1.1222299000000002
HG02146	-3.6908350999999997
HG02147	-3.3535334000000003
HG02150	-2.9138051000000007
HG02151	-2.7010244
HG02152	-1.7572093999999996
HG02153	-1.7343672000000003
HG02154	-3.682996900000001
HG02155	-2.4016278
HG02156	-3.4636357
HG02164	-2.6628656700000004
HG02165	-3.1245207099999996
HG02166	-3.3167808999999995
HG02178	-3.0159760799999997
HG02179	-1.7130784699999997
HG02180	-3.7457678999999997
HG02181	-2.6074806
HG02182	-3.7217653000000004
HG02184	-3.2736639999999992
HG02185	-1.72708128
HG02186	-2.3485077000000003
HG02187	-2.5627828000000004
HG02188	-2.97006423
HG02190	-2.2562851800000003
HG02215	-4.1999484
HG02219	-4.253955499999999
HG02220	-3.847594
HG02221	-2.29308078
HG02223	-1.9842444000000001
HG02224	-4.353969800000001
HG02230	-3.4650543
HG02231	-3.9759315999999996
HG02232	-4.2713470000000004
HG02233	-3.559029
HG02235	-2.5696557999999996
HG02236	-3.5606790000000004
HG02238	-4.5956335
HG02239	-2.9261367000000007
HG02250	-2.9724317000000005
HG02252	-3.1620710000000005
HG02253	-3.58544463
HG02255	-0.48100409999999993
HG02256	-1.1300065100000005
HG02259	-3.5999267
HG02260	-3.6367611000000006
HG02262	-3.143865299999999
HG02265	-3.433853000000001
HG02266	-4.053059599999999
HG02271	-3.2727205
HG02272	-3.9468903999999987
HG02274	-4.5076258000000005
HG02275	-3.8429998999999997
HG02277	-3.1638568
HG02278	-2.3913164000000005
HG02281	0.18298100000000073
HG02282	0.07925197999999972
HG02283	-1.5533239000000005
HG02284	-0.9925846000000002
HG02285	-3.3213468399999995
HG02286	-2.6663154000000002
HG02291	-3.5318087000000005
HG02292	-4.3033336
HG02298	-3.889292199999999
HG02299	-3.8977327200000005
HG02301	-2.606582399999999
HG02304	-2.956730799999999
HG02307	-0.6938701464000004
HG02308	-1.1610460999999999
HG02309	0.2370764000000007
HG02312	-2.5452966999999997
HG02314	-0.40551990000000004
HG02315	-0.5357120999999991
HG02317	-0.9062300099999998
HG02318	-1.4325040999999996
HG02322	-0.6350202999999996
HG02323	-1.1337561000000003
HG02325	-1.4884802600000002
HG02330	-1.4626204
HG02332	-0.6692416999999999
HG02334	-2.7143829000000004
HG02337	0.7643513710000003
HG02339	-0.6878973000000006
HG02343	-0.5870623400000001
HG02345	-2.7568195999999996
HG02348	-4.813698400000001
HG02351	-2.5737116000000007
HG02353	-2.6353597
HG02355	-3.3030091
HG02356	-2.7444260000000007
HG02360	-3.7415837
HG02364	-2.0223237000000003
HG02367	-3.5092429
HG02371	-2.2723280000000003
HG02373	-3.2769545000000004
HG02374	-2.8921962999999993
HG02375	-2.3366805999999993
HG02379	-3.857903560000001
HG02380	-1.7155326000000002
HG02382	-2.809773900000001
HG02383	-2.86290153
HG02384	-1.8063460999999992
HG02385	-2.9097676999999997
HG02386	-2.9642492
HG02389	-2.4873472000000003
HG02390	-2.7072521000000007
HG02391	-2.7040960000000003
HG02392	-2.94186991
HG02394	-3.486203330000001
HG02395	-2.3510937
HG02396	-3.087429310000001
HG02397	-3.1984076999999993
HG02398	-2.763447900000001
HG02399	-3.0056729000000004
HG02401	-2.366733700000001
HG02402	-3.374468105
HG02406	-1.9165744999999996
HG02407	-2.213001700000001
HG02408	-2.2462092
HG02409	-3.9899473000000003
HG02410	-2.4073075999999998
HG02419	-2.0157461500000005
HG02420	-1.5433280999999999
HG02425	-4.3680152
HG02427	-0.6037672999999996
HG02429	-1.7649083999999995
HG02433	-2.2169229
HG02439	-1.5019745999999998
HG02442	-1.0282479000000007
HG02445	0.4686985100000003
HG02449	-0.3761783000000003
HG02450	-0.7572451000000002
HG02455	-0.7066181000000001
HG02461	-0.8008024199999997
HG02462	-1.5739598
HG02464	-1.0985094170000005
HG02465	-0.8612640999999999
HG02470	-0.9412206999999999
HG02471	-0.19452239999999965
HG02476	-0.4390040000000002
HG02477	-1.0936018999999992
HG02479	-1.6154990999999996
HG02481	-0.9243262999999998
HG02484	0.3979430000000006
HG02485	-1.4134873
HG02489	-0.036102000000000245
HG02490	-2.9096934
HG02491	-4.0943053
HG02493	-3.4319469300000005
HG02494	-2.2498738
HG02496	-1.9272437000000002
HG02497	0.3472662999999995
HG02501	-2.3331377999999994
HG02502	-1.4037458000000003
HG02505	-0.5829219099999994
HG02508	-1.5503948999999997
HG02511	-0.9683138
HG02512	-3.3016893300000003
HG02513	-3.1942621999999994
HG02521	-2.4729795
HG02522	-2.8519061
HG02536	-0.5642378100000001
HG02537	-0.8146910800000001
HG02541	-1.6612122
HG02545	-1.2394490999999999
HG02546	-1.6379385999999998
HG02549	-2.032885
HG02554	-0.26201019999999975
HG02555	-0.057572960000000534
HG02557	-0.9745104390000006
HG02558	-0.7702573999999991
HG02561	0.3126410339999997
HG02562	-0.41755649999999955
HG02568	-0.5728600000000001
HG02570	-0.5821615899999992
HG02571	-1.6477943999999993
HG02573	-0.6315404000000001
HG02574	-1.4002014999999999
HG02577	-0.4903511999999999
HG02580	-2.6199234
HG02582	-1.6940125000000008
HG02583	-1.3465661
HG02585	-1.3323838000000001
HG02586	-1.7509130599999998
HG02588	-1.3479088300000006
HG02589	-1.7227511999999996
HG02594	-1.9881277999999993
HG02595	-1.5190583250000003
HG02597	-1.9453468000000007
HG02600	-3.544574800000001
HG02601	-3.0575259999999997
HG02603	-2.4307275
