IID	PRS
HG01608	-0.9098080000000002
HG01610	-1.2821919999999996
HG01612	-1.317599
HG01613	-1.0368689999999998
HG01615	-0.677698
HG01617	-0.997194
HG01618	-0.987099
HG01619	-1.505236
HG01620	-1.2214110000000002
HG01623	-0.5934489999999999
HG01624	-0.5726060000000002
HG01625	-1.2060230000000003
HG01626	-1.5799100000000001
HG01628	-1.3522970000000003
HG01630	-0.910319
HG01631	-1.1093279999999999
HG01632	-1.137801
HG01668	-0.6883959999999999
HG01669	-1.0560189999999998
HG01670	-1.30413
HG01672	-1.558593
HG01673	-0.9931489999999998
HG01675	-1.1650559999999999
HG01676	-1.3240400000000003
HG01678	-1.538102
HG01679	-0.9722010000000002
HG01680	-1.1790459999999998
HG01682	-1.3620729999999999
HG01684	-0.8398559999999998
HG01685	-1.47244
HG01686	-1.3122499999999995
HG01694	-1.7749750000000006
HG01695	-1.4550539999999998
HG01697	-1.1151059999999997
HG01699	-1.1430049999999998
HG01700	-0.8489680000000003
HG01702	-1.530649
HG01704	-1.2551019999999997
HG01705	-0.8094219999999999
HG01707	-1.570083
HG01708	-0.8192539999999999
HG01709	-1.074902
HG01710	-1.055886
HG01746	-1.046868
HG01747	-1.0143479999999998
HG01756	-0.8976679999999999
HG01757	-1.364036
HG01761	-0.839485
HG01762	-1.4563030000000001
HG01765	-1.4085210000000004
HG01766	-1.040676
HG01767	-0.3919459999999999
HG01768	-1.4376479999999998
HG01770	-0.6763280000000002
HG01771	-1.2713340000000004
HG01773	-0.9233640000000001
HG01775	-0.964008
HG01776	-1.4509739999999998
HG01777	-1.3744599999999996
HG01779	-0.7470209999999999
HG01781	-0.9478590000000001
HG01783	-1.219965
HG01784	-1.3969530000000001
HG01785	-1.0796459999999997
HG01786	-1.358399
HG01789	-0.9614439999999999
HG01790	-1.6788270000000003
HG01791	-1.1658369999999998
HG01794	-0.9099490000000002
HG01795	-0.8018759999999999
HG01796	-0.49071200000000004
HG01797	-0.6279559999999998
HG01798	-0.46984699999999996
HG01799	-0.9361940000000002
HG01800	-0.9156
HG01801	-0.6370759999999999
HG01802	-0.486367
HG01804	-1.0514150000000002
HG01805	-0.8177249999999999
HG01806	-0.6770309999999998
HG01807	-0.9331770000000001
HG01808	-1.0636960000000002
HG01809	-0.7839230000000001
HG01810	-0.9234020000000001
HG01811	-1.007296
HG01812	-0.732142
HG01813	-0.8082820000000001
HG01815	-1.293934
HG01816	-1.256337
HG01817	-0.975888
HG01840	-0.7076100000000002
HG01841	-1.0699489999999998
HG01842	-0.9182900000000002
HG01843	-0.627064
HG01844	-0.8527269999999999
HG01845	-0.7262419999999999
HG01846	-1.015656
HG01847	-0.9516129999999999
HG01848	-0.771859
HG01849	-0.5098700000000002
HG01850	-0.785409
HG01851	-0.74943
HG01852	-0.8102969999999999
HG01853	-1.1708379999999998
HG01855	-1.5151029999999999
