IID	PRS
NA19466	-21.481800000000003
NA19467	-20.686600000000002
NA19468	-22.152600000000007
NA19471	-20.191900000000004
NA19472	-22.475500000000004
NA19473	-20.465100000000007
NA19474	-20.715100000000003
NA19475	-21.347199999999997
NA19625	-21.8988
NA19648	-23.0586
NA19649	-22.4361
NA19651	-23.446199999999997
NA19652	-23.44290000000001
NA19654	-25.244800000000005
NA19655	-23.954699999999992
NA19657	-21.625099999999996
NA19658	-20.4786
NA19661	-21.6794
NA19663	-22.473500000000005
NA19664	-19.625200000000003
NA19669	-19.596999999999998
NA19670	-20.140200000000007
NA19676	-22.4536
NA19678	-23.005399999999998
NA19679	-20.136
NA19681	-22.6296
NA19682	-23.137799999999995
NA19684	-21.347200000000004
NA19700	-21.459200000000003
NA19701	-24.115400000000005
NA19703	-23.294700000000006
NA19704	-21.733
NA19707	-22.829700000000003
NA19711	-20.877300000000005
NA19712	-21.7535
NA19713	-23.028699999999997
NA19716	-19.345000000000002
NA19717	-25.3684
NA19719	-16.6778
NA19720	-22.722600000000003
NA19722	-24.330600000000008
NA19723	-24.0883
NA19725	-22.183500000000006
NA19726	-24.847900000000006
NA19728	-22.8047
NA19729	-24.105800000000002
NA19731	-21.889200000000002
NA19732	-21.909999999999997
NA19734	-22.348499999999998
NA19735	-18.271799999999995
NA19740	-22.206
NA19741	-20.5101
NA19746	-20.6249
NA19747	-23.521600000000007
NA19749	-23.370800000000006
NA19750	-19.94430000000001
NA19752	-25.503800000000002
NA19755	-18.734199999999998
NA19756	-24.764699999999998
NA19758	-22.370299999999997
NA19759	-24.7988
NA19761	-22.233400000000003
NA19762	-24.6814
NA19764	-20.381800000000002
NA19770	-26.0856
NA19771	-22.151499999999995
NA19773	-21.385700000000007
NA19774	-23.2062
NA19776	-20.486099999999997
NA19777	-23.5535
NA19779	-22.603500000000004
NA19780	-24.371
NA19782	-22.219199999999994
NA19783	-20.014199999999995
NA19785	-23.129700000000003
NA19786	-22.7764
NA19788	-20.7217
NA19789	-22.7618
NA19792	-20.684599999999996
NA19794	-22.66390000000001
NA19795	-22.3912
NA19818	-22.913600000000002
NA19819	-22.538999999999998
NA19834	-20.625600000000006
NA19835	-19.9211
NA19900	-22.81479999999999
NA19901	-21.130700000000004
NA19904	-24.0605
NA19908	-21.241300000000003
NA19909	-23.62440000000001
NA19913	-23.769299999999998
NA19914	-19.276799999999998
NA19916	-22.2596
NA19917	-20.768400000000003
NA19920	-21.559199999999997
NA19921	-20.418699999999994
NA19922	-21.777500000000003
NA19923	-21.9492
NA19982	-20.9899
NA19984	-22.207200000000004
NA20126	-23.338300000000004
NA20127	-20.0704
NA20274	-21.057100000000002
NA20276	-21.4271
NA20278	-23.9658
NA20281	-20.1969
NA20282	-22.8378
NA20287	-21.313999999999997
NA20289	-24.645400000000002
NA20291	-20.249799999999997
NA20294	-21.828699999999998
NA20296	-20.252199999999995
NA20298	-21.42279999999999
NA20299	-22.476399999999995
NA20314	-21.698000000000004
NA20317	-22.3676
NA20318	-24.14430000000001
NA20320	-23.0184
NA20321	-21.671800000000005
NA20332	-21.663000000000004
NA20334	-17.618499999999994
NA20339	-20.773800000000005
NA20340	-22.369099999999996
NA20342	-21.3825
NA20346	-20.433600000000006
NA20348	-21.575499999999998
NA20351	-23.961699999999997
NA20355	-21.122000000000007
NA20356	-20.271399999999996
NA20357	-23.7958
NA20359	-24.505699999999997
NA20362	-24.8882
NA20412	-21.073700000000006
NA20502	-22.346300000000003
NA20503	-22.682599999999997
NA20504	-21.4509
NA20505	-21.978799999999996
NA20506	-22.450200000000002
NA20507	-21.233400000000003
NA20508	-20.675
NA20509	-24.048
NA20510	-23.4882
NA20511	-25.4312
NA20512	-21.290599999999994
NA20513	-22.015300000000003
NA20514	-18.3476
NA20515	-19.565199999999997
NA20516	-20.8707
NA20517	-19.19879999999999
NA20518	-20.398500000000006
NA20519	-24.084699999999994
NA20520	-20.697500000000005
NA20521	-22.3728
NA20522	-23.5286
NA20524	-18.527999999999995
NA20525	-21.0315
NA20527	-20.567300000000003
NA20528	-22.404100000000003
NA20529	-21.680400000000002
NA20530	-24.1347
NA20531	-20.795899999999996
NA20532	-22.335299999999993
NA20533	-19.667900000000003
NA20534	-18.7863
NA20535	-21.410599999999995
NA20536	-21.679900000000004
NA20538	-22.324299999999997
NA20539	-21.968500000000002
NA20540	-23.180000000000007
NA20541	-21.04089999999999
NA20542	-23.524399999999996
NA20543	-19.4472
NA20544	-21.517300000000002
NA20581	-20.798800000000004
NA20582	-20.518400000000003
NA20585	-19.75660000000001
NA20586	-21.4546
NA20587	-24.135099999999998
NA20588	-19.8789
NA20589	-22.61379999999999
NA20752	-21.8437
NA20753	-19.8051
NA20754	-19.575599999999994
NA20755	-19.527000000000005
NA20756	-22.021
NA20757	-21.0348
NA20758	-23.381400000000003
NA20759	-21.159
NA20760	-23.1423
NA20761	-17.760700000000003
NA20762	-22.678400000000003
NA20763	-22.415
NA20764	-22.1399
NA20765	-24.788500000000003
NA20766	-20.394000000000005
NA20767	-20.569200000000002
NA20768	-23.22619999999999
NA20769	-18.714800000000004
NA20770	-26.903800000000004
NA20771	-23.1514
NA20772	-23.173599999999997
NA20773	-22.544100000000004
NA20774	-20.3423
NA20775	-19.554000000000006
NA20778	-21.503399999999996
NA20783	-20.0622
NA20785	-23.0625
NA20786	-24.297500000000003
NA20787	-19.194099999999995
NA20790	-21.780099999999997
NA20792	-20.336599999999997
NA20795	-21.574699999999996
NA20796	-22.096600000000002
NA20797	-23.157100000000007
NA20798	-25.25
NA20799	-24.353199999999994
NA20800	-22.581300000000002
NA20801	-20.746000000000002
NA20802	-20.4775
NA20803	-22.2244
NA20804	-24.365900000000003
NA20805	-22.1058
NA20806	-21.0285
NA20807	-21.5874
NA20808	-22.521399999999996
NA20809	-22.1169
NA20810	-23.961399999999998
NA20811	-21.174000000000007
NA20812	-24.198999999999995
NA20813	-25.099199999999996
NA20814	-21.6768
NA20815	-21.768600000000003
NA20818	-20.308799999999998
NA20819	-23.085599999999996
NA20821	-18.426199999999998
NA20822	-19.6889
NA20826	-23.600399999999997
NA20827	-20.990799999999997
NA20828	-23.845099999999995
NA20832	-21.1081
NA20845	-22.279700000000002
NA20846	-19.246500000000005
NA20847	-20.226799999999997
NA20849	-19.854899999999997
NA20850	-24.370299999999997
NA20851	-18.3708
NA20852	-22.419100000000004
NA20853	-17.734099999999998
NA20854	-20.879299999999994
NA20856	-20.5923
NA20858	-23.905099999999997
NA20859	-21.984500000000004
NA20861	-22.47809999999999
NA20862	-18.7273
NA20863	-21.4197
NA20864	-20.678900000000006
NA20866	-20.9284
NA20867	-20.3829
NA20868	-18.591499999999993
NA20869	-21.209200000000003
NA20870	-20.8144
NA20872	-22.150900000000004
NA20874	-20.53250000000001
NA20875	-22.962600000000002
NA20876	-22.113400000000002
NA20877	-20.6913
NA20878	-21.791600000000003
NA20881	-20.592899999999993
NA20882	-21.674999999999997
NA20884	-20.0559
NA20885	-18.739300000000007
NA20886	-25.0771
NA20887	-21.457
NA20888	-22.811799999999998
NA20889	-21.4787
NA20890	-21.723300000000002
NA20891	-19.777599999999996
NA20892	-20.5437
NA20894	-20.476899999999997
NA20895	-20.3388
NA20896	-19.319499999999998
NA20897	-22.3575
NA20899	-18.310400000000005
NA20900	-20.217
NA20901	-20.476899999999997
NA20902	-23.051399999999994
NA20903	-21.819400000000005
NA20904	-23.8597
NA20905	-21.3848
NA20906	-22.565099999999997
NA20908	-19.7052
NA20910	-22.7384
NA20911	-22.084400000000002
NA21086	-24.0461
NA21087	-23.712200000000003
NA21088	-22.199599999999997
NA21089	-20.79469999999999
NA21090	-21.6904
NA21091	-19.6111
NA21092	-23.349199999999996
NA21093	-17.6918
NA21094	-23.3816
NA21095	-21.1734
NA21097	-22.5605
NA21098	-18.804
NA21099	-20.336000000000006
NA21100	-21.862399999999997
NA21101	-21.3034
NA21102	-19.788
NA21103	-22.631700000000002
NA21104	-20.915399999999995
NA21105	-23.088400000000004
NA21106	-18.773300000000006
NA21107	-22.0498
NA21108	-21.135500000000004
NA21109	-19.901
NA21110	-19.3904
NA21111	-21.230999999999998
NA21112	-23.357100000000003
NA21113	-21.750300000000006
NA21114	-23.7026
NA21115	-22.051199999999998
NA21116	-20.081200000000003
NA21117	-19.4868
NA21118	-22.4131
NA21119	-20.012299999999993
NA21120	-20.957699999999996
NA21122	-20.759100000000004
NA21123	-19.789800000000003
NA21124	-24.077
NA21125	-20.892
NA21126	-19.533899999999996
NA21127	-19.878500000000006
NA21128	-19.831799999999998
NA21129	-21.420099999999998
NA21130	-20.569300000000002
NA21133	-21.550400000000003
NA21135	-18.597400000000004
NA21137	-21.20779999999999
NA21141	-20.6915
NA21142	-17.8469
NA21143	-20.591499999999996
NA21144	-22.468600000000002
