IID	PRS
HG00254	0.7374517715000001
HG00255	0.3970175999999999
HG00256	0.20582066000000004
HG00257	-0.0527937844
HG00258	0.27007813900000005
HG00259	0.11747999999999999
HG00260	0.3959159939999999
HG00261	-0.12981173259999998
HG00262	0.12742197
HG00263	-0.07410356000000008
HG00264	0.08769325999999998
HG00265	-0.46826279
HG00266	0.3092705868999999
HG00267	0.24199446
HG00268	-0.11557754999999996
HG00269	0.05980793000000001
HG00271	0.50471982
HG00272	-0.02325379
HG00273	-0.438448389
HG00274	0.7063999919999998
HG00275	0.34799155499999995
HG00276	0.12429492000000003
HG00277	-0.0007820600000000288
HG00278	-0.13931037000000004
HG00280	-0.12056162999999998
HG00281	-0.34027507099999993
HG00282	0.07296984000000001
HG00284	0.24646601999999995
HG00285	0.25418456999999994
HG00288	0.386958286
HG00290	0.24506960999999997
HG00304	0.224767257
HG00306	0.13811735000000003
HG00308	0.17776474999999997
HG00309	0.13844968999999993
HG00310	0.19782958000000003
HG00311	-0.18417553
HG00313	0.35604267000000006
HG00315	-0.022553110000000008
HG00318	0.2742243999999999
HG00319	0.50043605
HG00320	-0.13848173000000005
HG00321	0.57726627
HG00323	0.32643989
HG00324	0.24699552
HG00325	0.2161709860000001
HG00326	-0.0065060979999999585
HG00327	0.2284382699999999
HG00328	0.24158950999999995
HG00329	0.38684107999999995
HG00330	0.22661301000000003
HG00331	0.3505645500000001
HG00332	0.006786720000000022
HG00334	-0.012892360000000005
HG00335	-0.14807337999999995
HG00336	0.4396432040000001
HG00337	0.13294447399999998
HG00338	0.48856316000000005
HG00339	-0.33247059
HG00341	0.783443168
HG00342	0.13412206999999998
HG00343	0.12057046999999997
HG00344	-0.41285090999999996
HG00345	0.10370074999999998
HG00346	-0.19334286900000003
HG00349	-0.2856059699999999
HG00350	0.44746456
HG00351	0.661159528
HG00353	0.22539361999999996
HG00355	-0.013554323999999975
HG00356	-0.09041427999999996
HG00357	0.11469053
HG00358	-0.11747022000000001
HG00360	0.2707289789999999
HG00361	0.16145009999999999
HG00362	-0.05188745099999999
HG00364	0.16534981
HG00365	0.07601667999999993
HG00366	0.22551662000000003
HG00367	0.09284843000000004
HG00368	-0.029512399999999984
HG00369	0.23899622000000004
HG00371	0.24066027
HG00372	0.08558022999999995
HG00373	0.572696175
HG00375	0.07254934300000003
HG00376	-0.09724070999999992
HG00378	0.62500685
HG00379	0.05653468799999998
HG00380	0.17417153999999996
HG00381	0.2590891600000001
HG00382	0.26772372
HG00383	0.14089893800000003
HG00384	0.18499439999999992
HG00403	0.9095823000000001
HG00404	0.8546204369999999
HG00406	0.6872109500000001
HG00407	0.6875682999999999
HG00409	0.53673049
HG00410	1.07640804
HG00419	0.7004456000000001
HG00421	1.02517401
HG00422	1.033486766
HG00428	1.0500860400000003
HG00436	1.0886743600000004
HG00437	0.9562741819999999
HG00442	0.76594109
HG00443	0.54289914
HG00445	0.7604136199999998
HG00446	0.92321228
HG00448	0.42767176999999984
HG00449	0.54015271
HG00451	0.80554229
HG00452	0.8235037500000002
HG00457	0.8721195399999999
HG00458	0.72305494
HG00463	0.5939865599999998
HG00464	0.9353285400000001
HG00472	0.98571026
HG00473	0.8125182949999998
HG00475	0.66388359
HG00476	0.783246012
HG00478	0.9368254299999998
HG00479	0.78012992
HG00500	0.8545746599999999
HG00513	1.6667039699999997
HG00524	0.8525868400000001
HG00525	0.96888203
HG00530	0.9165749400000002
HG00531	0.9613946000000002
HG00533	0.56501498
HG00534	1.02074421
HG00536	1.11771378
HG00537	1.1338687699999999
HG00542	0.45074436
HG00543	0.5541664999999999
HG00551	0.51767898
HG00553	0.39127858
HG00554	0.6547165299999997
HG00556	1.020335537
HG00557	1.11022155
HG00559	0.93311736
HG00560	0.6809427100000001
HG00565	0.8258665600000001
HG00566	0.4349362
HG00580	0.565937973
HG00581	0.55208347
HG00583	0.39785023999999997
HG00584	1.27748584
HG00589	0.7652697999999999
HG00590	1.41322834
HG00592	0.9232449299999999
HG00593	0.95264896
HG00595	0.8877344011
HG00596	0.48366194399999995
HG00598	0.99481061
HG00599	0.8022313000000001
HG00607	1.0025206699999998
HG00608	0.8983485440000001
HG00610	1.0059554
HG00611	0.68083011
HG00613	0.9026648839999999
HG00614	1.09858375
HG00619	1.04589991
HG00620	0.88755621
HG00622	1.020554286
HG00623	1.0148445799999997
HG00625	1.20054378
HG00626	0.542741864
HG00628	0.7814686100000001
HG00629	0.994296053
HG00631	0.9522978769999999
HG00632	0.6919191499999998
HG00634	0.9925476599999998
HG00637	0.18621042999999998
HG00638	0.010659630000000015
HG00640	0.3206458800000001
HG00641	0.40086406
HG00650	0.9711222099999999
HG00651	0.8360571000000002
HG00653	1.0596226000000002
HG00654	0.9750220559999999
HG00656	1.0116205
HG00657	0.6532196399999999
HG00662	0.8226023499999997
HG00663	0.7849266999999999
HG00671	0.9487856699999998
HG00672	0.9125600999999999
HG00674	1.1042895999999998
HG00675	0.8748797679999999
HG00683	1.0962889400000002
HG00684	0.8198304
HG00689	0.6737406199999999
HG00690	0.80042547
HG00692	1.01963592
HG00693	0.6645369399999999
HG00698	0.8185592300000001
HG00699	0.8497413100000002
HG00701	0.7040800799999999
HG00704	0.7525515610000001
HG00705	0.8736073560000003
HG00707	0.6230969705699999
HG00708	0.24978279
HG00717	1.28745339
