IID	PRS	Risk_Group
HG04033	-0.7563319999999999	Intermediate
HG04035	-1.089232	Intermediate
HG04038	-1.057188	Intermediate
HG04039	-0.829656	Intermediate
HG04042	-0.619822	Intermediate
HG04047	-1.178511	Low
HG04054	-1.18248	Low
HG04056	-1.307538	Low
HG04059	-1.407022	Low
HG04060	-0.71048	Intermediate
HG04061	-0.768835	Intermediate
HG04062	-0.6784520000000003	Intermediate
HG04063	-0.4833760000000001	High
HG04070	-0.6410330000000001	Intermediate
HG04075	-0.5992499999999998	Intermediate
HG04076	-1.00007	Intermediate
HG04080	-1.282716	Low
HG04090	-1.511736	Low
HG04093	-0.773522	Intermediate
HG04094	-0.6394949999999999	Intermediate
HG04096	-0.9492119999999998	Intermediate
HG04098	-1.2100060000000004	Low
HG04099	-0.8394569999999999	Intermediate
HG04100	-0.850151	Intermediate
HG04106	-1.00907	Intermediate
HG04107	-1.116372	Intermediate
HG04118	-1.230071	Low
HG04131	-0.968726	Intermediate
HG04134	-0.6842189999999999	Intermediate
HG04140	-0.6391559999999998	Intermediate
HG04141	-1.1714789999999995	Low
HG04144	-1.249432	Low
HG04146	-0.7561599999999999	Intermediate
HG04152	-0.687146	Intermediate
HG04153	-1.5433870000000005	Low
HG04155	-0.18625	High
HG04156	-0.8978210000000001	Intermediate
HG04158	-0.861873	Intermediate
HG04159	-0.849582	Intermediate
HG04161	-1.0788069999999998	Intermediate
HG04162	-0.7193080000000001	Intermediate
HG04164	-1.175965	Low
HG04171	-0.726817	Intermediate
HG04173	-0.9853000000000002	Intermediate
HG04176	-1.108866	Intermediate
HG04177	-0.238717	High
HG04180	-0.9120689999999998	Intermediate
HG04182	-0.952515	Intermediate
HG04183	-0.4524060000000001	High
HG04185	-1.065032	Intermediate
HG04186	-0.762976	Intermediate
HG04188	-0.644499	Intermediate
HG04189	-0.520271	High
HG04194	-1.059877	Intermediate
HG04195	-0.7273229999999998	Intermediate
HG04198	-1.0447699999999998	Intermediate
HG04200	-1.1078739999999998	Intermediate
HG04202	-1.147906	Low
HG04206	-0.9930800000000004	Intermediate
HG04209	-0.902298	Intermediate
HG04210	-1.12485	Intermediate
HG04211	-0.734863	Intermediate
HG04212	-1.288909	Low
HG04214	-1.244117	Low
HG04216	-1.2197420000000003	Low
HG04219	-1.181817	Low
HG04222	-1.18341	Low
HG04225	-1.202875	Low
HG04227	-0.4805690000000001	High
HG04229	-1.17655	Low
HG04235	-0.7365060000000001	Intermediate
HG04238	-1.161316	Low
HG04239	-1.125451	Intermediate
NA06984	-1.1742610000000004	Low
NA06985	-0.7455539999999999	Intermediate
NA06986	-1.4056449999999998	Low
NA06989	-1.5081449999999998	Low
NA06994	-1.0471879999999998	Intermediate
NA07000	-1.5284059999999997	Low
NA07037	-0.834848	Intermediate
NA07048	-1.5956820000000005	Low
NA07051	-1.4189869999999998	Low
NA07056	-1.3832920000000002	Low
NA07347	-1.073251	Intermediate
NA07357	-0.4782489999999999	High
NA10847	-0.914575	Intermediate
NA10851	-1.4335969999999996	Low
NA11829	-0.5501399999999997	High
NA11830	-1.092304	Intermediate
NA11831	-1.1681880000000002	Low
NA11832	-0.770325	Intermediate
NA11840	-1.514644	Low
NA11843	-0.9921600000000002	Intermediate
NA11881	-0.944586	Intermediate
NA11892	-1.04429	Intermediate
NA11893	-1.3881209999999995	Low
NA11894	-0.9329339999999998	Intermediate
NA11918	-1.1421880000000002	Low
NA11919	-1.165808	Low
NA11920	-1.3635760000000003	Low
NA11930	-1.1388519999999995	Low
NA11931	-0.922514	Intermediate
NA11932	-1.082745	Intermediate
NA11933	-1.027351	Intermediate
NA11992	-1.1589710000000002	Low
NA11994	-1.2043020000000002	Low
NA11995	-1.134105	Intermediate
NA12003	-1.533289	Low
NA12004	-1.280117	Low
NA12005	-1.438937	Low
NA12006	-1.0718609999999995	Intermediate
NA12043	-1.339694	Low
NA12044	-0.8789249999999998	Intermediate
NA12045	-1.1852259999999997	Low
NA12046	-0.6524950000000002	Intermediate
NA12058	-1.140406	Low
NA12144	-1.285196	Low
NA12154	-1.011127	Intermediate
NA12155	-1.09126	Intermediate
NA12156	-1.092826	Intermediate
NA12234	-1.201499	Low
NA12249	-1.510443	Low
NA12272	-1.041088	Intermediate
NA12273	-1.7766510000000002	Low
NA12275	-0.8930580000000001	Intermediate
NA12282	-1.005133	Intermediate
NA12283	-1.447059	Low
NA12286	-0.940376	Intermediate
NA12287	-0.939346	Intermediate
NA12340	-0.8118960000000002	Intermediate
NA12341	-0.586401	Intermediate
NA12342	-1.281506	Low
NA12347	-1.266596	Low
NA12348	-1.6232430000000009	Low
NA12383	-1.106647	Intermediate
NA12399	-0.5361459999999999	High
NA12400	-1.2862849999999997	Low
NA12413	-1.055431	Intermediate
NA12414	-1.266174	Low
NA12489	-1.1120010000000005	Intermediate
NA12546	-0.3113019999999999	High
NA12716	-1.4606740000000002	Low
NA12717	-0.7111449999999999	Intermediate
NA12718	-1.0611080000000002	Intermediate
NA12748	-1.1894920000000009	Low
NA12749	-1.115414	Intermediate
NA12750	-1.488671	Low
NA12751	-1.186837	Low
NA12760	-1.184991	Low
NA12761	-0.8696860000000002	Intermediate
NA12762	-0.966151	Intermediate
NA12763	-1.014511	Intermediate
NA12775	-1.090475	Intermediate
NA12776	-1.394794	Low
NA12777	-1.098934	Intermediate
NA12778	-0.644857	Intermediate
NA12812	-1.194323	Low
NA12813	-1.4717929999999997	Low
NA12814	-0.892954	Intermediate
NA12815	-1.203756	Low
NA12827	-1.0871000000000002	Intermediate
NA12828	-1.44848	Low
NA12829	-1.297195	Low
NA12830	-1.2764819999999997	Low
NA12842	-1.5683360000000002	Low
NA12843	-1.262732	Low
NA12872	-0.9838230000000004	Intermediate
NA12873	-0.925935	Intermediate
NA12874	-1.391275	Low
NA12878	-0.9408839999999998	Intermediate
NA12889	-1.0917150000000002	Intermediate
NA12890	-0.912823	Intermediate
NA18486	-0.4050990000000001	High
NA18488	-0.6622340000000002	Intermediate
NA18489	-0.5698660000000001	High
NA18498	-0.691239	Intermediate
NA18499	-0.6028110000000001	Intermediate
NA18501	-0.7541319999999999	Intermediate
NA18502	-0.7786080000000001	Intermediate
NA18504	-0.2739800000000001	High
NA18505	-0.2473399999999999	High
NA18507	-0.4982270000000001	High
NA18508	-0.7714709999999999	Intermediate
NA18510	-0.82591	Intermediate
NA18511	-0.4346899999999999	High
NA18516	-0.6407520000000002	Intermediate
NA18517	-1.097852	Intermediate
NA18519	-0.4116929999999999	High
NA18520	-0.288468	High
NA18522	-0.611817	Intermediate
NA18523	-0.7397889999999997	Intermediate
NA18525	-0.921982	Intermediate
NA18526	-0.764208	Intermediate
NA18528	-1.0512619999999997	Intermediate
NA18530	-0.4102700000000001	High
NA18531	-0.80105	Intermediate
NA18532	-0.3767899999999998	High
NA18533	-1.088758	Intermediate
NA18534	-0.7936840000000002	Intermediate
NA18535	-0.9619379999999998	Intermediate
NA18536	-0.5432699999999999	High
NA18537	-0.39171	High
NA18538	-0.747309	Intermediate
NA18539	-0.7486260000000001	Intermediate
NA18541	-0.912878	Intermediate
NA18542	-0.8712749999999998	Intermediate
NA18543	-0.5190670000000001	High
NA18544	-0.4989580000000001	High
NA18545	-0.3845369999999999	High
NA18546	-0.8371410000000001	Intermediate
NA18547	-1.046934	Intermediate
NA18548	-0.4521999999999999	High
NA18549	-1.0436879999999995	Intermediate
NA18550	-0.779157	Intermediate
NA18552	-0.388021	High
NA18553	-0.6132730000000002	Intermediate
NA18555	-0.441357	High
NA18557	-0.811499	Intermediate
NA18558	-1.015835	Intermediate
NA18559	-0.515579	High
NA18560	-1.138675	Low
NA18561	-1.098373	Intermediate
NA18562	-0.8053400000000001	Intermediate
NA18563	-0.8885560000000002	Intermediate
NA18564	-0.426679	High
NA18565	-1.0952930000000003	Intermediate
NA18566	-1.0855990000000002	Intermediate
NA18567	-0.771417	Intermediate
NA18570	-0.519474	High
NA18571	-1.258622	Low
NA18572	-1.022469	Intermediate
NA18573	-1.214034	Low
NA18574	-0.7745530000000003	Intermediate
NA18577	-0.939935	Intermediate
NA18579	-0.965251	Intermediate
NA18582	-0.9734429999999996	Intermediate
NA18591	-0.8911289999999997	Intermediate
NA18592	-0.5187459999999999	High
NA18593	-1.112324	Intermediate
NA18595	-0.8530640000000002	Intermediate
NA18596	-0.901187	Intermediate
NA18597	-0.8768960000000001	Intermediate
NA18599	-1.0012720000000002	Intermediate
NA18602	-0.822876	Intermediate
NA18603	-0.8039379999999999	Intermediate
NA18605	-0.587713	Intermediate
NA18606	-0.6255749999999999	Intermediate
NA18608	-0.784118	Intermediate
NA18609	-0.656457	Intermediate
NA18610	-0.825739	Intermediate
NA18611	-0.6499019999999998	Intermediate
NA18612	-0.8284829999999999	Intermediate
NA18613	-0.520947	High
NA18614	-0.4693320000000001	High
NA18615	-1.318836	Low
NA18616	-0.6496979999999999	Intermediate
NA18617	-0.6478560000000002	Intermediate
NA18618	-0.641203	Intermediate
NA18619	-0.5611910000000001	High
NA18620	-1.106631	Intermediate
NA18621	-0.510231	High
NA18622	-1.156961	Low
NA18623	-0.5642679999999999	High
NA18624	-0.791925	Intermediate
NA18625	-1.2580999999999998	Low
NA18626	-1.0317870000000002	Intermediate
NA18627	-0.8570000000000002	Intermediate
NA18628	-0.8041710000000002	Intermediate
NA18629	-0.7092959999999999	Intermediate
NA18630	-0.348915	High
NA18631	-0.623303	Intermediate
NA18632	-0.7469790000000001	Intermediate
NA18633	-0.3837839999999999	High
NA18634	-0.5045549999999999	High
NA18635	-0.743317	Intermediate
NA18636	-0.485703	High
NA18637	-0.8425669999999998	Intermediate
NA18638	-0.669332	Intermediate
NA18639	-0.9448030000000002	Intermediate
NA18640	-1.07971	Intermediate
NA18641	-1.230195	Low
NA18642	-0.8297469999999999	Intermediate
NA18643	-0.334549	High
NA18644	-1.155189	Low
NA18645	-0.8597619999999999	Intermediate
NA18646	-0.6868779999999999	Intermediate
NA18647	-0.914404	Intermediate
NA18648	-1.04726	Intermediate
NA18740	-0.7326590000000002	Intermediate
NA18745	-0.725116	Intermediate
NA18747	-1.055737	Intermediate
NA18748	-0.956186	Intermediate
NA18749	-1.2088660000000002	Low
NA18757	-0.7565680000000001	Intermediate
NA18853	-0.706486	Intermediate
NA18856	-0.7521729999999999	Intermediate
NA18858	-0.1705069999999999	High
NA18861	-0.7483949999999996	Intermediate
NA18864	-0.4375459999999999	High
NA18865	-0.8852120000000001	Intermediate
NA18867	-1.256283	Low
NA18868	-0.551835	High
NA18870	-0.7569929999999999	Intermediate
NA18871	-0.7454189999999999	Intermediate
NA18873	-0.6096330000000001	Intermediate
NA18874	-0.7765610000000001	Intermediate
NA18876	-0.5545960000000001	High
NA18877	-0.54747	High
NA18878	-0.7608190000000002	Intermediate
NA18879	-0.6965249999999997	Intermediate
NA18881	-0.53953	High
NA18907	-0.7968830000000001	Intermediate
NA18908	-0.7139569999999998	Intermediate
NA18909	-0.721668	Intermediate
NA18910	-0.5801539999999998	Intermediate
NA18912	-0.7791489999999999	Intermediate
NA18915	-0.626046	Intermediate
NA18916	-0.912488	Intermediate
NA18917	-0.663769	Intermediate
NA18923	-0.4232770000000001	High
NA18924	-0.472236	High
NA18933	-0.2891439999999999	High
NA18934	-0.637628	Intermediate
NA18939	-1.115333	Intermediate
NA18940	-0.6321479999999998	Intermediate
NA18941	-0.6047899999999999	Intermediate
NA18942	-0.3685860000000001	High
NA18943	-0.7272400000000001	Intermediate
NA18944	-0.188756	High
NA18945	-1.1614950000000002	Low
NA18946	-0.2908519999999999	High
NA18947	-0.8800610000000003	Intermediate
NA18948	-0.6045900000000001	Intermediate
NA18949	-0.3825989999999998	High
NA18950	-0.52808	High
NA18951	-0.437199	High
NA18952	-0.481336	High
NA18953	-1.1034150000000005	Intermediate
NA18954	-0.8425570000000001	Intermediate
NA18956	-0.5579470000000002	High
NA18957	-0.810935	Intermediate
NA18959	-0.8692109999999997	Intermediate
NA18960	-0.6150570000000002	Intermediate
NA18961	-0.409588	High
NA18962	-0.430463	High
NA18963	-0.2432369999999999	High
NA18964	-0.8397219999999999	Intermediate
NA18965	-0.6636819999999999	Intermediate
NA18966	-0.420663	High
NA18967	-0.5892869999999999	Intermediate
NA18968	-0.8258920000000001	Intermediate
NA18969	-0.902331	Intermediate
NA18970	-0.979948	Intermediate
NA18971	-0.934519	Intermediate
NA18972	-0.31135	High
NA18973	-0.705966	Intermediate
NA18974	-0.9433490000000002	Intermediate
NA18975	-0.3178929999999999	High
NA18976	-0.89997	Intermediate
NA18977	-0.7696230000000001	Intermediate
NA18978	-0.778806	Intermediate
NA18979	-0.6456670000000002	Intermediate
NA18980	-0.660668	Intermediate
NA18981	-0.6960549999999999	Intermediate
NA18982	-0.809934	Intermediate
NA18983	-0.4740959999999999	High
NA18984	-0.883121	Intermediate
NA18985	-0.9883919999999998	Intermediate
NA18986	-1.066403	Intermediate
NA18987	-0.957832	Intermediate
NA18988	-0.579537	Intermediate
NA18989	-0.8786600000000001	Intermediate
NA18990	-1.0536899999999998	Intermediate
NA18991	-0.774013	Intermediate
NA18992	-0.7448770000000001	Intermediate
NA18993	-0.7995380000000002	Intermediate
NA18994	-0.6196769999999998	Intermediate
NA18995	-0.5322330000000001	High
NA18997	-0.5712539999999998	Intermediate
NA18998	-0.7811500000000001	Intermediate
NA18999	-0.481605	High
NA19000	-0.312424	High
NA19001	-0.804502	Intermediate
NA19002	-0.7009300000000002	Intermediate
NA19003	-1.0345799999999998	Intermediate
NA19004	-0.8852860000000001	Intermediate
NA19005	-0.260134	High
NA19006	-0.413633	High
NA19007	-0.48865	High
NA19009	-0.7829820000000002	Intermediate
NA19010	-0.586539	Intermediate
NA19011	-0.420071	High
NA19012	-0.8602419999999998	Intermediate
NA19017	-0.7286250000000003	Intermediate
NA19019	-0.8008250000000001	Intermediate
NA19020	-0.6268689999999999	Intermediate
NA19023	-0.6958299999999996	Intermediate
NA19024	-0.60182	Intermediate
NA19025	-0.602154	Intermediate
NA19026	-0.349642	High
NA19027	-0.4749789999999998	High
NA19028	-0.375132	High
NA19030	-0.7404920000000002	Intermediate
NA19031	-0.180605	High
NA19035	-0.278497	High
NA19036	-1.0092310000000002	Intermediate
NA19037	-0.844661	Intermediate
NA19038	-0.3219879999999999	High
NA19041	-0.3024819999999999	High
NA19042	-0.3308369999999999	High
NA19043	-0.5534250000000002	High
NA19054	-0.4831689999999999	High
NA19055	-0.9622209999999995	Intermediate
NA19056	-0.7360280000000002	Intermediate
NA19057	-0.992179	Intermediate
NA19058	-0.300017	High
NA19059	-0.8630279999999999	Intermediate
NA19060	-0.3598129999999999	High
NA19062	-0.773157	Intermediate
NA19063	-0.894968	Intermediate
NA19064	-0.3304119999999999	High
NA19065	-0.335671	High
NA19066	-0.3755800000000001	High
NA19067	-0.6555899999999998	Intermediate
NA19068	-0.7830260000000001	Intermediate
NA19070	-1.0085909999999998	Intermediate
NA19072	-0.8708319999999999	Intermediate
NA19074	-0.9247359999999998	Intermediate
NA19075	-0.5551409999999999	High
NA19076	-0.558038	High
NA19077	-1.028169	Intermediate
NA19078	-0.852288	Intermediate
NA19079	-0.798667	Intermediate
NA19080	-0.248769	High
NA19081	-0.8466139999999998	Intermediate
NA19082	-0.6614670000000001	Intermediate
NA19083	-0.605717	Intermediate
NA19084	-0.9322250000000004	Intermediate
NA19085	-0.878338	Intermediate
NA19086	-0.8448919999999999	Intermediate
NA19087	-0.7801440000000003	Intermediate
NA19088	-0.850058	Intermediate
NA19089	-0.046971	High
NA19090	-0.591521	Intermediate
NA19091	-0.6888299999999997	Intermediate
NA19092	-0.6051069999999998	Intermediate
NA19093	-0.277877	High
NA19095	-0.473273	High
NA19096	0.1052569999999999	High
NA19098	-0.6038910000000002	Intermediate
NA19099	-0.618662	Intermediate
NA19102	-0.147303	High
NA19107	-0.299637	High
NA19108	-0.8047050000000002	Intermediate
NA19113	-0.5865210000000001	Intermediate
NA19114	-0.47345	High
NA19116	-0.8263570000000001	Intermediate
NA19117	-0.6439199999999999	Intermediate
NA19118	-0.561226	High
NA19119	-0.7075600000000001	Intermediate
NA19121	-0.8507980000000002	Intermediate
NA19129	-0.9658360000000002	Intermediate
NA19130	-0.616	Intermediate
NA19131	-0.323762	High
NA19137	-0.348728	High
NA19138	-0.645792	Intermediate
NA19141	-0.4842940000000002	High
NA19143	-0.721919	Intermediate
NA19144	-0.6142300000000002	Intermediate
NA19146	-0.5187440000000002	High
NA19147	-1.1034359999999996	Intermediate
NA19149	-1.3572380000000006	Low
NA19152	-0.949371	Intermediate
NA19153	-0.8351259999999999	Intermediate
NA19159	-0.8466520000000001	Intermediate
NA19160	-0.314693	High
NA19171	-0.5560989999999999	High
NA19172	-0.6508069999999999	Intermediate
NA19175	-0.7509460000000001	Intermediate
NA19184	-0.563962	High
NA19185	-0.8538350000000001	Intermediate
NA19189	-0.671966	Intermediate
NA19190	-0.6350579999999999	Intermediate
NA19197	-0.4588349999999997	High
NA19198	-0.4007859999999999	High
NA19200	-0.755951	Intermediate
NA19201	-0.5539680000000002	High
NA19204	-0.7176309999999999	Intermediate
NA19206	-0.499327	High
NA19207	-0.4664589999999999	High
NA19209	-0.687599	Intermediate
NA19210	-0.3312030000000001	High
NA19213	-0.494194	High
NA19214	-0.7594459999999998	Intermediate
NA19222	-0.650443	Intermediate
NA19223	-0.5859930000000001	Intermediate
NA19225	-0.6260110000000001	Intermediate
NA19235	-0.543893	High
NA19236	-0.748091	Intermediate
NA19238	-0.2541909999999999	High
NA19239	-0.58227	Intermediate
NA19247	-0.537685	High
NA19248	-0.675801	Intermediate
NA19256	-0.7075080000000001	Intermediate
NA19257	-0.573129	Intermediate
NA19307	-0.646331	Intermediate
NA19308	-0.6485890000000001	Intermediate
NA19309	-0.2217820000000001	High
NA19310	-0.528414	High
NA19312	-0.822949	Intermediate
NA19314	-0.781787	Intermediate
NA19315	-0.7618550000000001	Intermediate
NA19316	-0.224109	High
NA19317	-0.7152769999999997	Intermediate
NA19318	-0.7568919999999999	Intermediate
NA19319	-0.3691619999999999	High
NA19320	-0.5152370000000001	High
NA19321	-0.73922	Intermediate
NA19323	-0.396992	High
NA19324	-0.3888019999999999	High
NA19327	-0.597811	Intermediate
NA19328	-0.7204670000000002	Intermediate
NA19331	-0.711763	Intermediate
NA19332	-0.5137550000000002	High
NA19334	-0.8583339999999999	Intermediate
NA19338	-0.7590520000000001	Intermediate
NA19346	-0.454858	High
NA19347	-0.422571	High
NA19350	-0.2152199999999999	High
NA19351	-0.6444009999999999	Intermediate
NA19355	-0.8808530000000001	Intermediate
NA19360	-0.7547699999999999	Intermediate
NA19372	-0.410166	High
NA19374	-0.541543	High
NA19375	-0.6150179999999998	Intermediate
NA19376	-0.7834639999999998	Intermediate
NA19377	-0.8808079999999999	Intermediate
NA19378	-0.800118	Intermediate
NA19379	-0.6193780000000002	Intermediate
NA19380	-0.1079119999999999	High
NA19383	-0.3392969999999999	High
NA19384	-0.537299	High
NA19385	-0.5110000000000001	High
NA19390	-0.6134009999999999	Intermediate
NA19391	-0.637085	Intermediate
NA19393	-0.478972	High
NA19394	-0.703814	Intermediate
NA19395	-0.66004	Intermediate
NA19397	-0.755421	Intermediate
NA19399	-0.42932	High
NA19401	-0.4665950000000001	High
NA19403	-0.8718490000000002	Intermediate
NA19404	-0.3634999999999999	High
NA19428	-1.072199	Intermediate
NA19429	-0.6482709999999999	Intermediate
NA19430	-0.6093490000000001	Intermediate
NA19431	-0.807632	Intermediate
NA19434	-0.659673	Intermediate
NA19435	-0.361996	High
NA19436	-0.260432	High
NA19437	-0.6830959999999999	Intermediate
NA19438	-0.6554330000000002	Intermediate
NA19439	-0.6204780000000001	Intermediate
NA19440	-0.8904199999999999	Intermediate
NA19443	-0.363051	High
NA19445	-1.011632	Intermediate
NA19446	-0.63924	Intermediate
NA19448	-0.902382	Intermediate
NA19449	-0.5867590000000003	Intermediate
NA19451	-0.537528	High
NA19452	-0.8640369999999999	Intermediate
NA19454	-0.6490580000000001	Intermediate
NA19455	-0.6799390000000001	Intermediate
NA19456	-0.349496	High
NA19457	-0.864431	Intermediate
NA19461	-0.7065640000000001	Intermediate
NA19462	-0.5081110000000001	High
NA19463	-0.358647	High
NA19466	-0.6375309999999998	Intermediate
NA19467	-0.6026969999999999	Intermediate
NA19468	-0.7425459999999999	Intermediate
NA19471	-0.6220860000000002	Intermediate
NA19472	-0.4329060000000001	High
NA19473	-0.7273090000000001	Intermediate
NA19474	-0.488456	High
NA19475	-0.4419599999999999	High
NA19625	-0.8837540000000002	Intermediate
NA19648	-1.171747	Low
NA19649	-0.9940729999999997	Intermediate
NA19651	-0.721449	Intermediate
NA19652	-1.1208999999999998	Intermediate
NA19654	-0.527863	High
NA19655	-1.512318	Low
NA19657	-0.858045	Intermediate
NA19658	-0.96212	Intermediate
NA19661	-0.8223260000000001	Intermediate
NA19663	-0.8948299999999998	Intermediate
NA19664	-1.030156	Intermediate
NA19669	-1.011322	Intermediate
NA19670	-1.114971	Intermediate
NA19676	-0.1788019999999999	High
NA19678	-1.008187	Intermediate
NA19679	-0.582462	Intermediate
NA19681	-0.9545630000000004	Intermediate
NA19682	-0.992618	Intermediate
NA19684	-0.8545650000000002	Intermediate
NA19700	-0.2917579999999999	High
NA19701	-0.942067	Intermediate
NA19703	-0.914814	Intermediate
NA19704	-0.95713	Intermediate
NA19707	-0.7603380000000001	Intermediate
NA19711	-0.439422	High
NA19712	-0.7157440000000002	Intermediate
NA19713	-0.6736110000000002	Intermediate
NA19716	-0.988642	Intermediate
NA19717	-0.788176	Intermediate
NA19719	-0.8131340000000001	Intermediate
NA19720	-0.8486009999999999	Intermediate
NA19722	-0.74964	Intermediate
NA19723	-0.867234	Intermediate
NA19725	-0.4388260000000001	High
NA19726	-0.8120549999999999	Intermediate
NA19728	-0.649289	Intermediate
NA19729	-0.269492	High
NA19731	-0.6269220000000002	Intermediate
NA19732	-0.4651799999999998	High
NA19734	-0.526806	High
NA19735	-0.535011	High
NA19740	-0.7969420000000002	Intermediate
NA19741	-0.466893	High
NA19746	-0.414587	High
NA19747	-0.3625749999999998	High
NA19749	-0.7562939999999998	Intermediate
NA19750	-0.8913859999999997	Intermediate
NA19752	-1.390696999999993	Low
NA19755	-1.1970230000000002	Low
NA19756	-0.774964	Intermediate
NA19758	-0.4820329999999999	High
NA19759	-0.6910889999999996	Intermediate
NA19761	-0.3049490000000001	High
NA19762	-0.5357669999999999	High
NA19764	-0.894809	Intermediate
NA19770	-1.0743950000000002	Intermediate
NA19771	-1.269265	Low
NA19773	-1.259411	Low
NA19774	-0.963584	Intermediate
NA19776	-0.5227760000000001	High
NA19777	-0.80324	Intermediate
NA19779	-0.9740029999999998	Intermediate
NA19780	-1.337375	Low
NA19782	-1.0502250000000002	Intermediate
NA19783	-0.9265219999999998	Intermediate
NA19785	-0.611996	Intermediate
NA19786	-1.3934160000000004	Low
NA19788	-1.3840040000000002	Low
NA19789	-0.9354289999999996	Intermediate
NA19792	-0.7586449999999998	Intermediate
NA19794	-1.0452320000000002	Intermediate
NA19795	-0.8300200000000001	Intermediate
NA19818	-0.8290799999999999	Intermediate
NA19819	-0.675331	Intermediate
NA19834	-0.6444209999999999	Intermediate
NA19835	-0.6595860000000001	Intermediate
NA19900	-0.7072090000000002	Intermediate
NA19901	-0.588305	Intermediate
NA19904	-0.8462100000000001	Intermediate
NA19908	-0.7906179999999998	Intermediate
NA19909	-0.425593	High
NA19913	-0.6567380000000002	Intermediate
NA19914	-0.628501	Intermediate
NA19916	-0.7848400000000001	Intermediate
NA19917	-0.6346320000000001	Intermediate
NA19920	-0.4812080000000001	High
NA19921	-0.4522739999999999	High
NA19922	-0.84397	Intermediate
NA19923	-0.6552690000000002	Intermediate
NA19982	-0.504242	High
NA19984	-0.881016	Intermediate
NA20126	-0.648541	Intermediate
NA20127	-0.6952240000000001	Intermediate
NA20274	-0.347228	High
NA20276	-0.5732990000000001	Intermediate
NA20278	-1.073643	Intermediate
NA20281	-0.7679739999999999	Intermediate
NA20282	-1.059414	Intermediate
NA20287	-0.4339760000000001	High
NA20289	-0.6924420000000001	Intermediate
NA20291	-0.284775	High
NA20294	-0.6559829999999999	Intermediate
NA20296	-0.47039	High
NA20298	-0.928663	Intermediate
NA20299	-0.614811	Intermediate
NA20314	-1.138633	Low
NA20317	-0.721368	Intermediate
NA20318	-0.7328020000000001	Intermediate
NA20320	-0.436475	High
NA20321	-0.728354	Intermediate
NA20332	-0.859299	Intermediate
NA20334	-0.7197220000000001	Intermediate
NA20339	-0.5165780000000001	High
NA20340	-0.8746740000000003	Intermediate
NA20342	-0.841985	Intermediate
NA20346	-0.430676	High
NA20348	-0.8640210000000002	Intermediate
NA20351	-0.3892229999999999	High
NA20355	-0.4269299999999998	High
NA20356	-0.36806	High
NA20357	-0.784218	Intermediate
NA20359	-0.5827190000000002	Intermediate
NA20362	-0.469876	High
NA20412	-0.868999	Intermediate
NA20502	-1.04409	Intermediate
NA20503	-1.2224150000000005	Low
NA20504	-0.743439	Intermediate
NA20505	-1.0291359999999998	Intermediate
NA20506	-1.2146119999999998	Low
NA20507	-0.856462	Intermediate
NA20508	-1.1567819999999993	Low
NA20509	-0.7254380000000002	Intermediate
NA20510	-0.912455	Intermediate
NA20511	-0.7289610000000001	Intermediate
NA20512	-0.976704	Intermediate
NA20513	-1.2903120000000006	Low
NA20514	-1.015099	Intermediate
NA20515	-1.094105	Intermediate
NA20516	-0.7749210000000003	Intermediate
NA20517	-1.3911359999999997	Low
NA20518	-1.671301	Low
NA20519	-0.961078	Intermediate
NA20520	-1.469904	Low
NA20521	-1.631953	Low
NA20522	-1.18686	Low
NA20524	-0.9730789999999996	Intermediate
NA20525	-1.462531	Low
NA20527	-0.784576	Intermediate
NA20528	-0.7137930000000001	Intermediate
NA20529	-1.2487160000000002	Low
NA20530	-1.101805	Intermediate
NA20531	-1.2357240000000005	Low
NA20532	-0.953547	Intermediate
NA20533	-1.623851	Low
NA20534	-0.968595	Intermediate
NA20535	-1.2975030000000003	Low
NA20536	-1.162165	Low
NA20538	-1.108851	Intermediate
NA20539	-0.7983520000000002	Intermediate
NA20540	-1.0290439999999998	Intermediate
NA20541	-0.9002999999999999	Intermediate
NA20542	-1.561804	Low
NA20543	-1.3688769999999997	Low
NA20544	-1.106562	Intermediate
NA20581	-1.7777550000000004	Low
NA20582	-0.744962	Intermediate
NA20585	-1.2901119999999997	Low
NA20586	-1.767052	Low
NA20587	-0.59702	Intermediate
NA20588	-1.014316	Intermediate
NA20589	-0.995733	Intermediate
NA20752	-1.4587399999999997	Low
NA20753	-0.585249	Intermediate
NA20754	-1.2168349999999997	Low
NA20755	-1.4344089999999998	Low
NA20756	-1.347809	Low
NA20757	-1.3990609999999997	Low
NA20758	-1.2286770000000002	Low
NA20759	-1.1108360000000006	Intermediate
NA20760	-1.2348550000000005	Low
NA20761	-1.3212610000000002	Low
NA20762	-1.3622659999999995	Low
NA20763	-0.934863	Intermediate
NA20764	-1.5871019999999998	Low
NA20765	-1.1494280000000003	Low
NA20766	-0.95589	Intermediate
NA20767	-1.4707350000000003	Low
NA20768	-1.4416670000000005	Low
NA20769	-1.610645	Low
NA20770	-1.3404409999999998	Low
NA20771	-1.3528940000000005	Low
NA20772	-1.26756	Low
NA20773	-0.9052910000000004	Intermediate
NA20774	-0.745586	Intermediate
NA20775	-1.086355	Intermediate
NA20778	-1.523856	Low
NA20783	-1.2761919999999998	Low
NA20785	-1.444897	Low
NA20786	-0.942061	Intermediate
NA20787	-1.6918800000000005	Low
NA20790	-1.591431	Low
NA20792	-0.863858	Intermediate
NA20795	-1.25035	Low
NA20796	-1.192122	Low
NA20797	-1.5183520000000004	Low
NA20798	-0.845249	Intermediate
