IID	PRS	PRS_Risk_Group	PRS_Percentile
HG02855	1.3116078499999997	High	97.76357827476039
HG02860	0.84852415	Intermediate	58.1070287539936
HG02861	0.70447507	Intermediate	45.60702875399361
HG02870	1.15737747	High	90.85463258785943
HG02878	1.0703710053999995	High	83.30670926517571
HG02879	0.94832595	Intermediate	70.64696485623003
HG02881	1.01417178	Intermediate	78.27476038338658
HG02882	1.1805383599999997	High	92.4520766773163
HG02884	1.1588436999999998	High	91.01437699680511
HG02885	1.12048443	High	87.69968051118211
HG02887	0.9674480799999998	Intermediate	73.20287539936102
HG02888	1.01567952	Intermediate	78.43450479233228
HG02890	0.6763831799999999	Intermediate	42.691693290734825
HG02891	1.20585571	High	93.9297124600639
HG02895	0.9644405	Intermediate	72.8035143769968
HG02896	0.96271739	Intermediate	72.68370607028754
HG02922	1.10757163	High	86.70127795527156
HG02923	0.97167387	Intermediate	73.7220447284345
HG02938	1.3288489199999998	High	98.40255591054313
HG02941	0.986426288	Intermediate	75.19968051118211
HG02943	1.5669371900000004	High	99.92012779552716
HG02944	1.28896565	High	97.2444089456869
HG02946	1.1401653299999996	High	89.41693290734824
HG02947	1.10905574	High	86.78115015974441
HG02952	1.27068019	High	96.36581469648561
HG02953	1.13372721	High	89.09744408945687
HG02968	1.32181607	High	98.20287539936102
HG02970	1.08842127	High	84.94408945686901
HG02971	0.9065812800000002	Intermediate	65.814696485623
HG02973	0.8967308670999998	Intermediate	64.29712460063898
HG02974	1.0752353600000002	High	83.74600638977637
HG02976	0.95794357	Intermediate	71.84504792332268
HG02977	0.89899262	Intermediate	64.6964856230032
HG02979	1.1851987199999998	High	92.89137380191693
HG02981	0.84693343	Intermediate	57.94728434504792
HG02982	0.82778964	Intermediate	56.26996805111821
HG02983	1.118557878	High	87.53993610223642
HG03006	0.56588159	Intermediate	33.746006389776355
HG03007	0.50857676	Intermediate	29.552715654952078
HG03009	0.8743930299999999	Intermediate	61.421725239616606
HG03012	0.99329921	Intermediate	75.79872204472844
HG03015	0.16592123	Low	13.178913738019169
HG03016	0.7074986199999999	Intermediate	46.04632587859425
HG03018	0.36824054	Intermediate	21.96485623003195
HG03019	1.0060767100000003	Intermediate	77.35623003194888
HG03021	0.7961488840000002	Intermediate	53.194888178913736
HG03022	0.8640410940000002	Intermediate	60.14376996805112
HG03024	0.8813762159999999	Intermediate	62.22044728434505
HG03025	0.9928342200000002	Intermediate	75.71884984025559
HG03027	1.1490652	High	90.13578274760383
HG03028	1.2804064	High	96.8849840255591
HG03039	1.3936359499999995	High	99.04153354632588
HG03040	0.85174344	Intermediate	58.46645367412141
HG03045	1.1749886299999996	High	92.17252396166134
HG03046	1.367911125	High	98.84185303514377
HG03048	0.85881906	Intermediate	59.584664536741215
HG03049	1.4579305799999998	High	99.60063897763578
HG03052	1.1307697199999998	High	88.73801916932908
HG03054	0.98434578	Intermediate	74.88019169329073
HG03055	1.169723609	High	91.81309904153355
HG03057	1.16091428	High	91.25399361022363
HG03058	1.1713056999999998	High	91.97284345047923
HG03060	0.7324961400000001	Intermediate	48.043130990415335
HG03061	0.99739896	Intermediate	76.31789137380191
HG03063	1.1517122	High	90.45527156549521
HG03064	1.26166269	High	95.96645367412141
HG03066	1.28220963	High	96.92492012779552
HG03069	1.13324998	High	89.01757188498402
HG03072	0.95636615	Intermediate	71.56549520766772
HG03073	1.0578420009999998	High	82.18849840255591
HG03074	0.9062118	Intermediate	65.77476038338658
HG03077	1.03390702	High	80.11182108626198
HG03078	0.996491981	Intermediate	76.15814696485623
HG03079	1.2968083599999995	High	97.40415335463258
HG03081	1.2439479699999998	High	95.48722044728434
HG03082	0.90138381	Intermediate	65.17571884984025
HG03084	0.9728598700000002	Intermediate	73.8817891373802
HG03085	1.01735802	Intermediate	78.47444089456869
HG03086	1.0007406	Intermediate	76.6773162939297
HG03088	0.93277328	Intermediate	68.61022364217251
HG03091	1.11637711	High	87.26038338658148
HG03095	1.0437890199999995	High	80.95047923322683
HG03096	1.2837676800000004	High	97.08466453674122
HG03097	1.07112348	High	83.46645367412141
HG03099	1.30498782	High	97.60383386581469
HG03100	0.8699379300000002	Intermediate	60.862619808306704
HG03103	1.31417049	High	97.88338658146965
HG03105	1.41541774	High	99.28115015974441
HG03108	0.769066941	Intermediate	50.918530351437695
HG03109	1.0211008069999998	Intermediate	79.07348242811501
HG03111	0.89025463	Intermediate	63.45846645367412
HG03112	1.2637981100000002	High	96.20607028753993
HG03114	0.6997221388999999	Intermediate	45.04792332268371
HG03115	0.78329408	Intermediate	52.156549520766774
HG03117	1.04194312	High	80.67092651757189
HG03118	0.8077683699999999	Intermediate	54.19329073482429
HG03120	0.93398695	Intermediate	68.84984025559106
HG03121	1.01077051	Intermediate	77.91533546325878
HG03123	1.1211386736	High	87.73961661341852
HG03124	0.91828362	Intermediate	67.17252396166134
HG03126	0.8991364399999999	Intermediate	64.77635782747603
HG03127	1.18440561	High	92.8514376996805
HG03129	1.4203867799999998	High	99.32108626198082
HG03130	0.94311533	Intermediate	70.0479233226837
HG03132	0.8979758899999999	Intermediate	64.49680511182109
HG03133	0.496158077	Intermediate	28.833865814696484
HG03135	1.0554941269999996	High	82.02875399361022
HG03136	1.5369342300000002	High	99.88019169329073
HG03139	1.12258407	High	87.97923322683707
HG03157	1.1421991400000002	High	89.57667731629392
HG03159	0.838718898	Intermediate	57.42811501597445
HG03160	0.97284213	Intermediate	73.84185303514377
HG03162	1.04348432	High	80.83067092651757
HG03163	1.0602686	High	82.46805111821087
HG03166	0.91124651	Intermediate	66.25399361022363
HG03168	1.2753268369999995	High	96.64536741214057
HG03169	1.070946378	High	83.42651757188499
HG03172	1.0892535200000002	High	85.14376996805112
HG03175	0.9121027305627004	Intermediate	66.3738019169329
HG03189	1.15686017	High	90.814696485623
HG03190	0.73627906	Intermediate	48.48242811501598
HG03193	0.74125061	Intermediate	49.001597444089455
HG03195	0.4242493599999998	Intermediate	25.319488817891372
HG03196	1.020912065	Intermediate	78.99361022364218
HG03198	1.019395771	Intermediate	78.63418530351439
HG03199	1.068493941	High	83.06709265175719
HG03202	1.0805602040000002	High	84.10543130990416
HG03209	0.8929619	Intermediate	63.7779552715655
HG03212	1.2110714799999998	High	94.129392971246
HG03224	1.1965766899999997	High	93.370607028754
HG03225	0.9608148840000004	Intermediate	72.32428115015975
HG03228	0.5528430130000002	Intermediate	32.9073482428115
HG03229	0.326366172	Intermediate	20.047923322683705
HG03234	0.31339495	Low	19.289137380191693
HG03235	0.4089965099999999	Intermediate	24.52076677316294
HG03237	0.9438098999999998	Intermediate	70.12779552715655
HG03238	0.31777159	Low	19.688498402555908
HG03240	1.12961799	High	88.65814696485623
HG03241	1.2455272000000002	High	95.52715654952077
HG03246	0.95310375	Intermediate	71.1261980830671
HG03247	1.18625855	High	92.93130990415335
HG03258	1.21622383	High	94.40894568690096
HG03259	0.8096577029999998	Intermediate	54.43290734824281
HG03265	1.272738322	High	96.44568690095848
HG03267	0.943396527	Intermediate	70.08785942492013
HG03268	1.0538088600000002	High	81.78913738019169
HG03270	1.0732116	High	83.58626198083067
HG03271	1.06203282	High	82.5479233226837
HG03279	1.14581224	High	89.81629392971246
HG03280	1.22249791	High	94.84824281150159
HG03291	0.96354611	Intermediate	72.72364217252397
HG03294	1.1621057099999998	High	91.41373801916933
HG03295	1.35763808	High	98.64217252396166
HG03297	1.07207946	High	83.50638977635782
HG03298	1.12364149	High	88.17891373801918
HG03300	0.7552984302000001	Intermediate	49.84025559105431
HG03301	1.0990384120000003	High	86.18210862619809
HG03303	1.1795802370000004	High	92.41214057507987
HG03304	0.941085743	Intermediate	69.88817891373802
HG03311	1.1920008399999995	High	93.13099041533548
HG03313	0.90144044	Intermediate	65.21565495207668
HG03342	1.2167290299999998	High	94.4888178913738
HG03343	1.08281635	High	84.30511182108627
HG03351	0.99563362	Intermediate	76.0782747603834
HG03352	1.20412917	High	93.84984025559106
HG03354	1.05421684	High	81.82907348242811
HG03363	0.98994915	Intermediate	75.43929712460063
HG03366	1.0767599	High	83.90575079872204
HG03367	1.279265875	High	96.80511182108627
HG03369	0.98327715	Intermediate	74.84025559105432
HG03370	0.91838474	Intermediate	67.25239616613419
HG03372	1.2114511820000002	High	94.16932907348243
HG03376	0.8072754400000001	Intermediate	54.073482428115014
HG03378	1.08411199	High	84.58466453674122
HG03380	0.74459839	Intermediate	49.24121405750799
HG03382	0.99480554	Intermediate	75.95846645367412
HG03385	1.2389917699999995	High	95.44728434504792
HG03388	1.29909528	High	97.48402555910543
HG03391	1.0785135299999995	High	84.02555910543131
HG03394	1.3621188700000002	High	98.68210862619809
HG03397	1.26456749	High	96.24600638977637
HG03401	0.8343689199999998	Intermediate	56.90894568690096
HG03410	1.0749929	High	83.70607028753993
HG03419	1.1418119099999997	High	89.5367412140575
HG03428	1.2081379800000005	High	93.96964856230032
HG03432	1.1975978	High	93.53035143769968
HG03433	1.07779579	High	83.98562300319489
HG03436	1.0392648800000002	High	80.47124600638978
HG03437	1.26324112	High	96.1661341853035
HG03439	0.97334489	Intermediate	74.00159744408946
HG03442	0.7835696090000001	Intermediate	52.23642172523961
HG03445	1.1021394600000003	High	86.3817891373802
HG03446	1.297721673	High	97.44408945686901
HG03449	1.0179433099999995	Intermediate	78.55431309904152
HG03451	1.1489298330000002	High	90.09584664536742
HG03452	0.83836938	Intermediate	57.34824281150159
HG03455	0.82057008	Intermediate	55.3514376996805
HG03457	1.00729829	Intermediate	77.59584664536742
HG03458	1.3096071799999998	High	97.72364217252397
HG03460	0.994321268	Intermediate	75.9185303514377
HG03461	1.1578088599999998	High	90.93450479233228
HG03464	1.21176124	High	94.24920127795528
HG03469	1.1493792599999997	High	90.17571884984025
HG03470	1.19811414	High	93.61022364217251
HG03472	1.1867812899999997	High	92.97124600638978
HG03473	1.04353576	High	80.870607028754
HG03476	1.0343176656	High	80.19169329073482
HG03478	0.6929811999999999	Intermediate	44.20926517571885
HG03479	1.02440348	Intermediate	79.31309904153355
HG03484	0.81620119	Intermediate	54.99201277955271
HG03485	1.00965947	Intermediate	77.79552715654951
HG03488	0.512951972	Intermediate	29.992012779552716
HG03490	0.69085897	Intermediate	44.04952076677316
HG03491	0.56137953	Intermediate	33.38658146964856
HG03499	1.0890395000000004	High	85.10383386581469
HG03511	1.1446631400000002	High	89.6964856230032
HG03514	1.1182521999999997	High	87.5
HG03515	1.3969038560000002	High	99.0814696485623
HG03517	1.15753576	High	90.89456869009584
HG03518	1.00458406	Intermediate	77.15654952076677
HG03520	1.04545949	High	81.11022364217251
HG03521	0.983045701	Intermediate	74.80031948881789
HG03538	1.36510504	High	98.76198083067092
HG03539	1.043879618	High	80.99041533546327
HG03547	0.9398383699999998	Intermediate	69.60862619808307
HG03548	1.0734352100000002	High	83.6261980830671
HG03556	1.0023110219999998	Intermediate	76.8370607028754
HG03557	1.0697763800000002	High	83.22683706070288
HG03558	1.00158963	Intermediate	76.71725239616613
HG03559	1.1245916250000003	High	88.29872204472844
HG03563	0.5633607979999998	Intermediate	33.50638977635783
HG03565	1.2497749699999998	High	95.64696485623003
HG03567	0.9702289	Intermediate	73.44249201277955
HG03571	1.31645062	High	98.04313099041534
HG03572	1.0206638610000005	Intermediate	78.91373801916933
HG03575	0.936767306	Intermediate	69.28913738019169
HG03577	1.20095925	High	93.69009584664538
HG03578	0.97345101	Intermediate	74.0814696485623
HG03583	1.04683014	High	81.34984025559106
HG03585	0.7693170930000002	Intermediate	50.95846645367412
HG03589	0.80256036836	Intermediate	53.594249201277954
HG03593	0.8994089100000001	Intermediate	64.85623003194888
HG03594	0.7357438599999999	Intermediate	48.402555910543136
HG03595	0.6991038299999999	Intermediate	44.92811501597444
HG03598	0.856031225	Intermediate	59.14536741214057
HG03600	0.8550958099999998	Intermediate	58.94568690095847
HG03603	0.63731572	Intermediate	39.3370607028754
HG03604	1.06468164	High	82.74760383386581
HG03607	0.99285366	Intermediate	75.75878594249201
HG03611	0.60590247	Intermediate	37.14057507987221
HG03615	0.5398934526000001	Intermediate	32.02875399361022
HG03616	0.3905258599999999	Intermediate	23.123003194888177
HG03619	0.3697912399999999	Intermediate	22.084664536741215
HG03624	0.64180215	Intermediate	39.456869009584665
HG03625	1.003469955	Intermediate	77.07667731629392
HG03629	0.7087262089999999	Intermediate	46.246006389776355
HG03631	0.4118610300000001	Intermediate	24.680511182108624
HG03634	0.3321291999999999	Intermediate	20.36741214057508
HG03636	1.09627391	High	85.8626198083067
HG03640	0.77706488	Intermediate	51.4776357827476
HG03642	0.38041693	Intermediate	22.603833865814696
HG03643	0.6601913999999999	Intermediate	41.29392971246006
HG03644	0.2944997099999999	Low	18.610223642172524
HG03645	0.973073757	Intermediate	73.96166134185303
HG03646	0.538057117	Intermediate	31.789137380191697
HG03649	0.572907421	Intermediate	34.504792332268366
HG03652	0.9409066150000002	Intermediate	69.76837060702876
HG03653	0.777947072	Intermediate	51.557507987220454
HG03660	0.72220102	Intermediate	47.2444089456869
HG03663	0.8506471000000001	Intermediate	58.346645367412144
HG03667	-0.0323777099999999	Low	6.3897763578274756
HG03668	0.8818666199999999	Intermediate	62.460063897763575
HG03672	0.8326199499999999	Intermediate	56.78913738019169
HG03673	1.1601492000000002	High	91.09424920127796
HG03679	0.97898652	Intermediate	74.6405750798722
HG03680	0.9068306700000002	Intermediate	65.85463258785943
HG03681	0.4008535	Intermediate	24.0814696485623
HG03684	1.03656128	High	80.27156549520767
HG03685	0.5682177789999999	Intermediate	33.98562300319489
HG03686	0.9413040299999998	Intermediate	69.92811501597444
HG03687	0.7779023919999999	Intermediate	51.51757188498402
HG03689	1.0515489340000002	High	81.70926517571885
HG03690	0.96825837	Intermediate	73.28274760383387
HG03691	0.8334108	Intermediate	56.86900958466453
HG03692	0.35644573	Intermediate	21.52555910543131
HG03693	0.4685923000000001	Intermediate	27.55591054313099
HG03694	0.6543011	Intermediate	40.615015974440894
HG03695	0.91757895	Intermediate	67.13258785942492
HG03696	0.80814064	Intermediate	54.27316293929712
HG03697	0.7465578199999997	Intermediate	49.36102236421725
HG03698	0.810881642	Intermediate	54.55271565495208
HG03702	0.3956615699999999	Intermediate	23.482428115015974
HG03703	0.8087770999999999	Intermediate	54.3929712460064
HG03705	0.5048007899999999	Intermediate	29.43290734824281
HG03706	0.31373923	Low	19.329073482428115
HG03708	0.6665899199999998	Intermediate	41.93290734824281
HG03709	0.643215466	Intermediate	39.61661341853035
HG03711	0.737192161	Intermediate	48.56230031948881
HG03713	0.446111629	Intermediate	26.63738019169329
HG03714	0.37399048	Intermediate	22.2444089456869
HG03716	1.11899404	High	87.61980830670927
HG03717	1.3057563599999995	High	97.64376996805112
HG03718	0.8376011900000001	Intermediate	57.18849840255591
HG03720	1.04978512	High	81.54952076677317
HG03722	0.90577728	Intermediate	65.73482428115017
HG03727	0.9332712800000004	Intermediate	68.69009584664538
HG03729	1.1133761999999998	High	87.10063897763578
HG03730	0.86554245	Intermediate	60.343450479233226
HG03731	1.13301336	High	88.9776357827476
HG03733	0.9789315	Intermediate	74.60063897763578
HG03736	0.6961173799999999	Intermediate	44.4888178913738
HG03738	0.3799944500000001	Intermediate	22.563897763578275
HG03740	0.8198287799999999	Intermediate	55.23162939297125
HG03741	1.0938150999999998	High	85.50319488817891
HG03742	0.784140209	Intermediate	52.27635782747604
HG03743	0.49721869	Intermediate	28.873801916932905
HG03744	0.6024693000000001	Intermediate	36.86102236421725
HG03745	0.6968626599999999	Intermediate	44.68849840255591
HG03746	0.08569612	Low	10.303514376996805
HG03750	0.8885425149999998	Intermediate	63.25878594249201
HG03752	0.6484496800000001	Intermediate	40.01597444089457
HG03753	1.0868310600000002	High	84.78434504792332
HG03754	0.75950715	Intermediate	50.19968051118211
HG03755	1.0147532399999997	Intermediate	78.35463258785943
HG03756	0.92336391	Intermediate	67.69169329073482
HG03757	0.1439808469999999	Low	12.539936102236421
HG03760	0.9165121	Intermediate	66.8929712460064
HG03762	0.760764765	Intermediate	50.319488817891376
HG03765	0.6042834899999999	Intermediate	37.02076677316294
HG03767	0.6110401799999999	Intermediate	37.65974440894569
HG03770	0.617992001	Intermediate	38.09904153354633
HG03771	0.5255076999999999	Intermediate	30.710862619808303
HG03772	0.34068004	Intermediate	20.80670926517572
HG03773	0.71493795	Intermediate	46.64536741214057
HG03774	0.6098122500000001	Intermediate	37.61980830670926
HG03775	0.8807141130000001	Intermediate	62.10063897763578
HG03777	0.407233389	Intermediate	24.400958466453673
HG03778	1.031475474	Intermediate	79.7923322683706
HG03779	0.4795661581	Intermediate	27.915335463258785
HG03780	1.3134274	High	97.8035143769968
HG03781	0.8206478100000002	Intermediate	55.391373801916934
HG03782	1.1336112500000002	High	89.05750798722045
HG03784	0.95013921	Intermediate	70.88658146964856
HG03785	1.1265798899999997	High	88.49840255591054
HG03786	0.8150293599999999	Intermediate	54.912140575079874
HG03787	0.7826292500000002	Intermediate	51.95686900958466
HG03788	1.0563972700000002	High	82.10862619808307
HG03789	0.69075254	Intermediate	44.009584664536746
HG03790	0.94025605	Intermediate	69.6485623003195
HG03792	1.15262818	High	90.53514376996804
HG03793	0.6172327499999999	Intermediate	38.0591054313099
HG03796	0.4650164750000001	Intermediate	27.51597444089457
HG03800	0.7030252200000001	Intermediate	45.4073482428115
HG03802	0.64542755	Intermediate	39.736421725239616
HG03803	0.71563473	Intermediate	46.685303514377
HG03805	0.27510598	Low	17.57188498402556
HG03808	1.1212721939999997	High	87.77955271565496
HG03809	0.43506686	Intermediate	25.838658146964853
HG03812	0.6951689	Intermediate	44.36900958466454
HG03814	0.92955252	Intermediate	68.25079872204472
HG03815	0.44397689	Intermediate	26.437699680511184
HG03817	0.11226761	Low	11.261980830670927
HG03821	0.58807779	Intermediate	35.70287539936102
HG03823	1.0855921	High	84.70447284345049
HG03824	0.7255594599999999	Intermediate	47.48402555910543
HG03826	0.783226413	Intermediate	52.0367412140575
HG03829	0.76508073	Intermediate	50.638977635782744
HG03830	0.43317035	Intermediate	25.63897763578275
HG03832	0.8981452800000003	Intermediate	64.57667731629392
HG03833	0.31006835	Low	19.089456869009584
HG03836	0.8730396999999998	Intermediate	61.18210862619809
HG03837	0.62968746	Intermediate	39.01757188498402
HG03838	0.7925544499999999	Intermediate	52.87539936102237
HG03844	0.6759416399999999	Intermediate	42.6517571884984
HG03846	0.4523240999999999	Intermediate	26.956869009584665
HG03848	1.2106817800000005	High	94.08945686900958
HG03849	0.8940635000000001	Intermediate	63.9776357827476
HG03850	1.057982694	High	82.22843450479233
HG03851	0.6436058000000001	Intermediate	39.656549520766774
HG03854	1.313580101	High	97.84345047923323
HG03856	0.96736671	Intermediate	73.1629392971246
HG03857	0.571197527	Intermediate	34.30511182108626
HG03858	0.6516018999999998	Intermediate	40.415335463258785
HG03861	0.7806294799999999	Intermediate	51.837060702875405
HG03862	0.53916972	Intermediate	31.908945686900957
HG03863	0.8253537630000002	Intermediate	55.95047923322684
HG03864	1.1314033	High	88.7779552715655
HG03866	0.53857115	Intermediate	31.829073482428115
HG03867	1.1005553900000002	High	86.26198083067092
HG03868	0.3329262190000001	Intermediate	20.4073482428115
HG03869	0.5793081	Intermediate	34.98402555910543
HG03870	0.5010912399999997	Intermediate	29.193290734824277
HG03871	0.907282	Intermediate	65.89456869009584
HG03872	0.7388955400000001	Intermediate	48.68210862619809
HG03873	0.8067518699999998	Intermediate	53.99361022364217
HG03874	0.3714519799999999	Intermediate	22.124600638977636
HG03875	0.45340308	Intermediate	27.036741214057507
HG03882	0.961784295	Intermediate	72.56389776357828
HG03884	0.6024230100000001	Intermediate	36.82108626198083
HG03885	0.25748347	Low	16.93290734824281
HG03886	1.491802266	High	99.76038338658148
HG03887	0.7593306799999998	Intermediate	50.159744408945684
HG03888	0.42346163	Intermediate	25.27955271565495
HG03890	0.8714504200000001	Intermediate	60.98242811501598
HG03894	0.8395776999999999	Intermediate	57.46805111821086
HG03895	0.7220111600000001	Intermediate	47.16453674121406
HG03896	0.7040878199999999	Intermediate	45.52715654952076
HG03897	0.54035391	Intermediate	32.108626198083066
HG03898	0.9028874	Intermediate	65.41533546325878
HG03899	0.8818512000000001	Intermediate	62.42012779552716
HG03900	1.2336741600000003	High	95.32747603833866
HG03902	0.5000435200000001	Intermediate	29.073482428115017
HG03905	0.7219472740000001	Intermediate	47.12460063897764
HG03907	1.05154051	High	81.66932907348243
HG03908	0.5484872	Intermediate	32.66773162939297
HG03910	0.3406709399999998	Intermediate	20.766773162939298
HG03911	0.47120451	Intermediate	27.635782747603834
HG03913	0.7269733	Intermediate	47.6038338658147
HG03914	0.4316807200000001	Intermediate	25.559105431309902
HG03916	0.53156578	Intermediate	31.190095846645367
HG03917	0.54727659	Intermediate	32.587859424920126
HG03919	0.5895632600000001	Intermediate	35.78274760383386
HG03920	1.3869412200000002	High	98.96166134185303
HG03922	0.58322016	Intermediate	35.38338658146965
HG03925	0.63582365	Intermediate	39.257188498402556
HG03926	0.539253118	Intermediate	31.948881789137378
HG03928	0.968954629	Intermediate	73.40255591054313
HG03931	0.3333145399999999	Intermediate	20.447284345047922
HG03934	0.7338282300000001	Intermediate	48.20287539936102
HG03937	0.7072326000000002	Intermediate	45.966453674121404
HG03940	0.6484365200000002	Intermediate	39.97603833865815
HG03941	0.9783345010000002	Intermediate	74.52076677316293
HG03943	0.8927303350000001	Intermediate	63.73801916932907
HG03944	0.34118629	Intermediate	20.88658146964856
HG03945	0.7029918350000001	Intermediate	45.367412140575084
HG03947	0.6438616623000001	Intermediate	39.6964856230032
HG03949	0.80221902	Intermediate	53.51437699680511
HG03950	0.4334516999999999	Intermediate	25.678913738019173
HG03951	0.8663423909	Intermediate	60.4632587859425
HG03953	0.53679453	Intermediate	31.589456869009584
HG03955	0.48030529	Intermediate	27.95527156549521
HG03960	0.756416957	Intermediate	49.96006389776358
HG03963	0.95794117	Intermediate	71.80511182108627
HG03965	0.8145093000000001	Intermediate	54.87220447284346
HG03967	1.21687282	High	94.52875399361022
HG03968	0.6795703	Intermediate	42.85143769968051
HG03969	0.91645188	Intermediate	66.81309904153355
HG03971	0.92229562	Intermediate	67.57188498402556
HG03973	0.65103396	Intermediate	40.37539936102236
HG03974	0.8361620099999999	Intermediate	57.06869009584664
HG03976	0.97156457	Intermediate	73.64217252396166
HG03977	0.8620829999999999	Intermediate	59.864217252396166
HG03978	1.04640501	High	81.23003194888179
HG03985	0.8637779499999999	Intermediate	60.10383386581469
HG03986	0.7228598529999999	Intermediate	47.364217252396166
HG03989	0.493288716	Intermediate	28.594249201277954
HG03990	0.6866470299999999	Intermediate	43.5702875399361
HG03991	1.1744091700000003	High	92.13258785942492
HG03995	1.1843942099999998	High	92.81150159744409
HG03998	1.146922207	High	89.85623003194888
HG03999	0.62402091	Intermediate	38.57827476038339
HG04001	0.95099993	Intermediate	70.92651757188499
HG04002	0.441127275	Intermediate	26.198083067092654
HG04003	1.34926139	High	98.56230031948881
HG04006	0.8576000199999999	Intermediate	59.34504792332268
HG04014	0.57066489	Intermediate	34.225239616613415
HG04015	0.5573012599999998	Intermediate	33.146964856230035
HG04017	0.7466682200000002	Intermediate	49.40095846645367
HG04018	0.7294904999999999	Intermediate	47.763578274760384
HG04019	1.0829259799999995	High	84.34504792332268
HG04020	0.8313685000000001	Intermediate	56.66932907348243
HG04022	0.482884401	Intermediate	28.19488817891374
HG04023	0.8976195499999997	Intermediate	64.41693290734824
HG04025	1.08679218	High	84.7444089456869
HG04026	1.12922055	High	88.6182108626198
HG04029	0.916068811	Intermediate	66.77316293929712
HG04033	0.9300950400000004	Intermediate	68.41054313099042
HG04035	0.669965441	Intermediate	42.21246006389776
HG04038	0.5179519610000001	Intermediate	30.311501597444092
HG04039	1.181062509	High	92.61182108626198
HG04042	0.86549972	Intermediate	60.3035143769968
HG04047	1.0872931099999998	High	84.82428115015975
HG04054	0.672220293	Intermediate	42.29233226837061
HG04056	0.6465944700000001	Intermediate	39.85623003194888
HG04059	0.6422182299999999	Intermediate	39.53674121405751
HG04060	0.40389805	Intermediate	24.24121405750799
HG04061	0.3173771199999999	Low	19.60862619808307
HG04062	0.7051438899999999	Intermediate	45.766773162939295
HG04063	0.8978912399999998	Intermediate	64.45686900958466
HG04070	0.6555323700000001	Intermediate	40.774760383386585
HG04075	0.6812286859999999	Intermediate	43.0111821086262
HG04076	0.59935932	Intermediate	36.62140575079872
HG04080	0.6597833999999999	Intermediate	41.174121405750796
HG04090	0.5802857382999999	Intermediate	35.1038338658147
HG04093	0.36586207	Intermediate	21.765175718849843
HG04094	0.927511424	Intermediate	68.09105431309904
HG04096	0.4976793699999999	Intermediate	28.953674121405747
HG04098	0.8534117430000002	Intermediate	58.666134185303505
HG04099	0.8109651433000001	Intermediate	54.592651757188506
HG04100	0.8241973799999999	Intermediate	55.71086261980831
HG04106	0.9534889000000002	Intermediate	71.24600638977637
HG04107	0.7622439700000002	Intermediate	50.35942492012779
HG04118	0.39203187	Intermediate	23.242811501597444
HG04131	0.315685944	Low	19.488817891373802
HG04134	0.6743199500000002	Intermediate	42.49201277955272
HG04140	0.8169882269999998	Intermediate	55.15175718849841
HG04141	0.6825941120000002	Intermediate	43.29073482428115
HG04144	0.43929983	Intermediate	25.998402555910545
HG04146	1.103640866	High	86.54153354632588
HG04152	0.6565111199999999	Intermediate	40.93450479233226
HG04153	0.53681298	Intermediate	31.629392971246006
HG04155	0.7802320399999998	Intermediate	51.79712460063898
HG04156	0.68246673	Intermediate	43.2108626198083
HG04158	0.8812460900000002	Intermediate	62.14057507987221
HG04159	1.15865668	High	90.97444089456869
HG04161	0.56024376	Intermediate	33.266773162939295
HG04162	1.3915470009999995	High	99.00159744408946
HG04164	0.83195348	Intermediate	56.70926517571885
HG04171	0.60776936	Intermediate	37.38019169329074
HG04173	0.9519040882	Intermediate	70.96645367412141
HG04176	0.96159003	Intermediate	72.48402555910543
HG04177	0.59605273	Intermediate	36.301916932907346
HG04180	0.7719437510000001	Intermediate	51.118210862619804
HG04182	0.79375596	Intermediate	52.99520766773163
HG04183	0.8245809199999998	Intermediate	55.83067092651757
HG04185	0.6695395759999999	Intermediate	42.132587859424916
HG04186	0.5321494515000003	Intermediate	31.230031948881788
HG04188	0.77634882	Intermediate	51.31789137380191
HG04189	0.95890299	Intermediate	71.96485623003196
HG04194	0.5250385599999999	Intermediate	30.591054313099043
HG04195	0.8759809900000003	Intermediate	61.62140575079872
HG04198	0.36863556	Intermediate	22.004792332268373
HG04200	0.356239	Intermediate	21.48562300319489
HG04202	0.5141072999999998	Intermediate	30.07188498402556
HG04206	0.8040759900000001	Intermediate	53.71405750798722
HG04209	0.7658261799999999	Intermediate	50.71884984025559
HG04210	0.28974901	Low	18.450479233226837
HG04211	0.90320099	Intermediate	65.49520766773162
HG04212	0.7057324170000001	Intermediate	45.80670926517572
HG04214	0.6542842300000001	Intermediate	40.57507987220447
HG04216	0.51221567	Intermediate	29.87220447284345
HG04219	0.53352553	Intermediate	31.429712460063897
HG04222	0.6131816600000001	Intermediate	37.85942492012779
HG04225	0.5273269999999999	Intermediate	31.030351437699682
HG04227	1.0939607299999998	High	85.54313099041534
HG04229	0.8936140900000001	Intermediate	63.857827476038345
HG04235	0.5997756123099999	Intermediate	36.701277955271564
HG04238	0.8108794100000002	Intermediate	54.51277955271565
HG04239	0.9853621500000002	Intermediate	75.07987220447284
NA06984	0.17896954	Low	13.658146964856229
NA06985	-0.1230105599999999	Low	4.39297124600639
NA06986	0.139494117	Low	12.340255591054312
NA06989	-0.4353522	Low	0.5591054313099041
NA06994	-0.1309126190000001	Low	4.15335463258786
NA07000	-0.43535643	Low	0.5191693290734825
NA07037	0.6905416169999998	Intermediate	43.969648562300314
NA07048	-0.25646234	Low	2.476038338658147
NA07051	-0.09968056	Low	4.912140575079873
